Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Finland,FIN,Population growth (annual %),SP.POP.GROW,0.381655333457214,0.328037913627481,0.297377330426395,0.265472962436301,0.232116249119004,0.2076065154133,0.227687341886374,0.242381050233372,0.238457240068217,0.290350361518584,0.342248594286999,0.383777136305104,0.425429832100631,0.465549284507694,0.478246393482911,0.457494535465831,0.463558707499131,0.475809486683209,0.460723772785295,0.413560207519414,0.329383885818507,0.287421401687637,0.234670531705453,0.132641040791912,0.110191690491055,0.143641197212847,0.207288594407348,0.271944526506117,0.499192375381062,0.642640054363343,0.470872218110853
Finland,FIN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,52.6545661834749,55.4363782525549,60.2844826449767,63.7327470533763,69.2547338248333,73.4138990286994,76.2828840098579,80.1053265586632,86.308636201062,88.1332149861544,89.5337836128608,92.0754773478126,93.313414939778,93.3662043671516,94.9850612773084,94.7843702628907,94.0317570514361,94.8815247622949,95.9193855390369,101.738251257472,100.140293611616,96.1977943524903,93.2129448178605,92.0244354023472,..
Finland,FIN,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,3.90223701682603,3.79006406550444,5.22832147413366,5.47770810715809,5.94874529220919,8.35697521580217,9.32832355563527,8.61479200191203,4.97591224324578,6.35919059517118,3.79909504985157,3.94307577889212,4.08024653201486,2.46705484055195,2.10030839228353,1.39274108679821,-1.55989641961033,-2.25407429115713,-1.87586111811564,-1.40306958808626,-0.91248550363006,-1.98213896057961,-0.613710516292876,-1.63811271947478,-0.154995291001249,0.529983303828097,0.326640931588568,-2.50692650482939,-0.926076349882943,-0.432631418354181,1.33573789571074
Finland,FIN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,102.6,100.4,102.2,98.5,100.6,98.8,94.6,93.2,95.2,95.9,100,99.8,98.1,96.5,96.3,96.6,95.1,96.3,95.9,94.5,..
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.30479278392259,1.39707987198881,2.5270616339357,3.45259434279616,3.39930808809441,4.14099996402915,1.89946701186636,1.06775027069419,0.967827182558352,2.86825052501032,1.88856584109286,2.71406448755236,2.53048188351066,0.380171435849121,-2.82455153714783,2.00032476039051,2.43757653729007,0.183835264973013,0.781756446231,0.997832947295251,1.06675474783462,0.860031075424033,2.08361485997399,1.64590872395887,2.02744646419237,-7.44064589948231,6.88233783360239,2.71676264185913,1.43921494437743,1.19046798275883,0.840949955479587
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.93291761763854,1.03528502888366,2.16193589623612,3.06997018708124,2.86728569454124,3.42869029655284,1.1593271284506,0.335619014023663,0.257866805308325,2.11736543407739,1.1253537135494,2.00131130247657,1.89856745333175,-0.178410661195599,-3.32212444604225,1.49872466177408,1.94433505424516,-0.299598729272304,0.26214454973659,0.519383764691739,0.708030590350688,0.594243752389232,1.78779549384231,1.28216603702126,1.68870844116209,-7.74056751254994,6.50155219757207,2.20208858513766,1.16054609449012,0.925700761599856,0.593421268268841
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.79648142095589,1.98288365089739,1.20394294026964,0.651126867833073,0.537141639134596,1.67595988720928,1.63478079549599,1.92341228727064,2.09847219146919,2.14208964640239,1.74586936380487,1.67512449608726,1.4879980595386,2.81286194914785,0.0876204781574653,1.53112270420919,2.11159795175,1.9541953161351,0.863715497861804,0.50775882293799,0.0375143805125182,0.183334861123765,1.03228275064681,1.85081508315493,1.10825492288294,0.476498852725065,1.64233141038394,5.22236748369725,4.8783572650844,1.99904942291463,0.943770212469976
France,FRA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.7468961999087,19.4613166260042,18.9622191489104,19.3445588173251,20.1747054792753,20.8814379037151,20.8602882389306,20.3363313536887,20.4989506339345,20.8372793779546,21.2552645424979,21.8977868505057,22.5857089020594,22.9330135074895,21.4495235712121,21.4821676799635,21.6992927837053,21.6559249264002,21.2695637926893,20.9583861621479,20.5598696757557,20.9212601092418,21.4204336075644,21.8753900672966,22.4160955392444,22.4362308511816,23.4832287343303,23.4857708214613,22.8344674932245,22.096846539157,22.0193072027382
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.834,12.367,12.566,12.074,11.981,10.218,8.61,8.702,8.306,8.914,8.882,8.832,8.008,7.386,9.122,9.279,9.228,9.841,9.913,10.273,10.354,10.057,9.409,9.018,8.415,8.009,7.871,7.303,7.335,7.4,7.542
